game_id,play_id,passer_player_name,epa,cpoe,desc
1184,19584,Justin Herbert,-0.277,-0.2,demo play
1185,19585,Patrick Mahomes,-0.316,-1.43,demo play
1186,19586,Kenny Pickett,-2.103,4.16,demo play
1187,19587,Joe Burrow,3.742,5.09,demo play
1188,19588,Josh Allen,0.545,-0.52,demo play
1189,19589,Trevor Lawrence,0.846,3.17,demo play
1190,19590,Kirk Cousins,0.701,1.63,demo play
1191,19591,Patrick Mahomes,-1.498,-1.04,demo play
1192,19592,Jalen Hurts,-0.34,4.39,demo play
1193,19593,Jalen Hurts,-0.751,-11.48,demo play
1194,19594,Lamar Jackson,1.005,1.85,demo play
1195,19595,Joe Burrow,-1.195,-8.3,demo play
1196,19596,Kenny Pickett,-0.414,3.54,demo play
1197,19597,Josh Allen,0.28,0.23,demo play
1198,19598,Aaron Rodgers,-1.126,0.09,demo play
1199,19599,Joe Burrow,-0.353,-5.3,demo play
1000,19600,Kenny Pickett,-1.33,3.45,demo play
1001,19601,Patrick Mahomes,-0.159,0.15,demo play
1002,19602,Aaron Rodgers,0.489,6.03,demo play
1003,19603,Kirk Cousins,1.56,2.88,demo play
1004,19604,Lamar Jackson,5.092,-3.53,demo play
1005,19605,Justin Herbert,3.105,-2.31,demo play
1006,19606,Tua Tagovailoa,1.121,-6.36,demo play
1007,19607,Jalen Hurts,2.131,5.07,demo play
1008,19608,Kenny Pickett,0.658,3.26,demo play
1009,19609,Kirk Cousins,2.015,0.62,demo play
1010,19610,Justin Herbert,0.909,-7.21,demo play
1011,19611,Kirk Cousins,-0.034,3.53,demo play
1012,19612,Justin Herbert,2.318,-3.3,demo play
1013,19613,Justin Herbert,0.223,-1.59,demo play
1014,19614,Trevor Lawrence,2.186,3.57,demo play
1015,19615,Aaron Rodgers,0.556,-2.96,demo play
1016,19616,Joe Burrow,0.341,4.49,demo play
1017,19617,Justin Herbert,1.225,3.24,demo play
1018,19618,Justin Herbert,2.975,-4.38,demo play
1019,19619,Joe Burrow,1.69,-2.22,demo play
1020,19620,Patrick Mahomes,2.3,4.61,demo play
1021,19621,Aaron Rodgers,0.443,5.74,demo play
1022,19622,Patrick Mahomes,0.003,1.7,demo play
1023,19623,Tua Tagovailoa,3.95,-1.14,demo play
1024,19624,Josh Allen,-1.287,-1.98,demo play
1025,19625,Patrick Mahomes,0.331,5.68,demo play
1026,19626,Patrick Mahomes,0.239,-2.34,demo play
1027,19627,Patrick Mahomes,-0.156,3.92,demo play
1028,19628,Justin Herbert,3.486,1.9,demo play
1029,19629,Tua Tagovailoa,-0.146,-2.26,demo play
1030,19630,Tua Tagovailoa,2.705,-2.28,demo play
1031,19631,Trevor Lawrence,3.528,1.68,demo play
1032,19632,Aaron Rodgers,0.368,-1.59,demo play
1033,19633,Lamar Jackson,3.676,-4.76,demo play
1034,19634,Aaron Rodgers,-1.279,-0.18,demo play
1035,19635,Aaron Rodgers,-0.521,4.33,demo play
1036,19636,Trevor Lawrence,2.625,3.86,demo play
1037,19637,Kirk Cousins,-0.356,2.24,demo play
1038,19638,Kirk Cousins,0.055,6.6,demo play
1039,19639,Trevor Lawrence,1.749,2.56,demo play
1040,19640,Joe Burrow,-0.096,0.16,demo play
1041,19641,Josh Allen,-0.039,-1.7,demo play
1042,19642,Jalen Hurts,0.838,3.74,demo play
1043,19643,Kirk Cousins,0.63,3.74,demo play
1044,19644,Joe Burrow,1.061,-3.07,demo play
1045,19645,Aaron Rodgers,-0.743,4.54,demo play
1046,19646,Jalen Hurts,0.652,5.31,demo play
1047,19647,Josh Allen,2.125,-1.05,demo play
1048,19648,Kirk Cousins,1.879,1.89,demo play
1049,19649,Patrick Mahomes,-0.22,-7.71,demo play
1050,19650,Kenny Pickett,-1.028,9.39,demo play
1051,19651,Kirk Cousins,0.565,-1.76,demo play
1052,19652,Trevor Lawrence,3.521,2.09,demo play
1053,19653,Lamar Jackson,-0.811,8.68,demo play
1054,19654,Aaron Rodgers,1.024,2.87,demo play
1055,19655,Josh Allen,1.455,-2.19,demo play
1056,19656,Jalen Hurts,0.554,7.77,demo play
1057,19657,Justin Herbert,-0.294,-8.13,demo play
1058,19658,Kirk Cousins,0.507,-2.84,demo play
1059,19659,Aaron Rodgers,-0.136,5.6,demo play
1060,19660,Lamar Jackson,3.048,8.09,demo play
1061,19661,Aaron Rodgers,1.512,-0.23,demo play
1062,19662,Kenny Pickett,0.659,-9.46,demo play
1063,19663,Tua Tagovailoa,1.615,-0.97,demo play
1064,19664,Kenny Pickett,-0.996,-4.81,demo play
1065,19665,Kirk Cousins,1.056,1.18,demo play
1066,19666,Justin Herbert,1.031,-8.13,demo play
1067,19667,Jalen Hurts,2.774,-0.04,demo play
1068,19668,Trevor Lawrence,1.125,-6.57,demo play
1069,19669,Kenny Pickett,-0.91,9.24,demo play
1070,19670,Tua Tagovailoa,0.131,-1.18,demo play
1071,19671,Aaron Rodgers,-0.707,-1.03,demo play
1072,19672,Tua Tagovailoa,3.031,0.57,demo play
1073,19673,Jalen Hurts,-0.435,1.39,demo play
1074,19674,Jalen Hurts,1.06,-1.51,demo play
1075,19675,Josh Allen,3.171,3.11,demo play
1076,19676,Tua Tagovailoa,1.568,-1.82,demo play
1077,19677,Lamar Jackson,-0.139,4.87,demo play
1078,19678,Aaron Rodgers,0.884,-1.4,demo play
1079,19679,Lamar Jackson,1.221,-0.2,demo play
1080,19680,Kirk Cousins,2.276,2.58,demo play
1081,19681,Joe Burrow,-1.169,-5.95,demo play
1082,19682,Josh Allen,0.177,-10.25,demo play
1083,19683,Lamar Jackson,1.635,2.43,demo play
1084,19684,Aaron Rodgers,1.693,8.86,demo play
1085,19685,Joe Burrow,1.352,0.58,demo play
1086,19686,Kenny Pickett,0.324,-1.33,demo play
1087,19687,Josh Allen,-1.188,4.86,demo play
1088,19688,Kirk Cousins,0.849,0.36,demo play
1089,19689,Trevor Lawrence,2.041,8.49,demo play
1090,19690,Aaron Rodgers,2.005,-6.17,demo play
1091,19691,Josh Allen,-1.477,-6.36,demo play
1092,19692,Kirk Cousins,2.69,4.08,demo play
1093,19693,Joe Burrow,0.628,-2.66,demo play
1094,19694,Josh Allen,2.662,1.85,demo play
1095,19695,Kirk Cousins,1.123,-2.54,demo play
1096,19696,Kirk Cousins,-0.503,7.06,demo play
1097,19697,Josh Allen,1.323,-1.4,demo play
1098,19698,Patrick Mahomes,0.283,-3.15,demo play
1099,19699,Trevor Lawrence,0.457,-0.35,demo play
1100,19700,Kenny Pickett,1.141,1.93,demo play
1101,19701,Trevor Lawrence,2.779,-0.94,demo play
1102,19702,Josh Allen,-1.441,3.04,demo play
1103,19703,Josh Allen,0.36,-7.18,demo play
1104,19704,Trevor Lawrence,2.647,-4.23,demo play
1105,19705,Josh Allen,0.868,-5.91,demo play
1106,19706,Aaron Rodgers,0.645,-8.07,demo play
1107,19707,Patrick Mahomes,-0.896,-5.28,demo play
1108,19708,Kirk Cousins,-1.286,-2.1,demo play
1109,19709,Jalen Hurts,1.045,0.55,demo play
1110,19710,Trevor Lawrence,1.498,2.48,demo play
1111,19711,Lamar Jackson,4.021,8.32,demo play
1112,19712,Joe Burrow,-0.637,8.35,demo play
1113,19713,Patrick Mahomes,1.523,-1.67,demo play
1114,19714,Kirk Cousins,1.782,8.72,demo play
1115,19715,Justin Herbert,0.043,7.54,demo play
1116,19716,Patrick Mahomes,0.883,-1.66,demo play
1117,19717,Patrick Mahomes,-2.238,3.06,demo play
1118,19718,Trevor Lawrence,2.01,-5.74,demo play
1119,19719,Kenny Pickett,-1.702,-2.63,demo play
1120,19720,Joe Burrow,0.348,-2.89,demo play
1121,19721,Aaron Rodgers,-0.055,-0.72,demo play
1122,19722,Josh Allen,0.195,4.32,demo play
1123,19723,Justin Herbert,1.523,-4.06,demo play
1124,19724,Kenny Pickett,1.347,0.29,demo play
1125,19725,Joe Burrow,1.43,-9.06,demo play
1126,19726,Kirk Cousins,1.213,-9.7,demo play
1127,19727,Jalen Hurts,-0.727,-5.23,demo play
1128,19728,Jalen Hurts,-0.39,-0.37,demo play
1129,19729,Joe Burrow,2.009,6.78,demo play
1130,19730,Aaron Rodgers,0.252,-2.42,demo play
1131,19731,Lamar Jackson,2.753,-0.54,demo play
1132,19732,Aaron Rodgers,0.939,-1.85,demo play
1133,19733,Joe Burrow,0.257,1.03,demo play
1134,19734,Trevor Lawrence,1.973,3.97,demo play
1135,19735,Josh Allen,0.123,-6.48,demo play
1136,19736,Aaron Rodgers,-0.437,1.54,demo play
1137,19737,Joe Burrow,3.087,3.78,demo play
1138,19738,Lamar Jackson,1.942,4.85,demo play
1139,19739,Trevor Lawrence,1.362,9.1,demo play
1140,19740,Kirk Cousins,2.452,4.56,demo play
1141,19741,Lamar Jackson,1.458,4.49,demo play
1142,19742,Jalen Hurts,0.768,-0.05,demo play
1143,19743,Justin Herbert,0.642,0.91,demo play
1144,19744,Justin Herbert,0.915,-5.98,demo play
1145,19745,Kirk Cousins,1.731,3.07,demo play
1146,19746,Lamar Jackson,0.043,3.37,demo play
1147,19747,Lamar Jackson,2.425,-6.14,demo play
1148,19748,Justin Herbert,2.793,9.22,demo play
1149,19749,Justin Herbert,1.103,2.73,demo play
1150,19750,Joe Burrow,-0.233,1.77,demo play
1151,19751,Kenny Pickett,-1.251,4.01,demo play
1152,19752,Justin Herbert,1.615,3.8,demo play
1153,19753,Josh Allen,0.758,5.59,demo play
1154,19754,Patrick Mahomes,-1.322,8.74,demo play
1155,19755,Kenny Pickett,-0.455,-7.85,demo play
1156,19756,Joe Burrow,2.104,7.52,demo play
1157,19757,Kenny Pickett,1.361,-4.79,demo play
1158,19758,Patrick Mahomes,1.002,0.89,demo play
1159,19759,Kenny Pickett,1.036,5.96,demo play
1160,19760,Trevor Lawrence,3.854,8.53,demo play
1161,19761,Patrick Mahomes,0.689,6.96,demo play
1162,19762,Lamar Jackson,0.682,0.46,demo play
1163,19763,Trevor Lawrence,0.568,6.12,demo play
1164,19764,Justin Herbert,1.304,1.0,demo play
1165,19765,Patrick Mahomes,0.735,3.07,demo play
1166,19766,Aaron Rodgers,0.551,3.32,demo play
1167,19767,Aaron Rodgers,-0.338,2.05,demo play
1168,19768,Justin Herbert,0.589,2.51,demo play
1169,19769,Aaron Rodgers,0.174,-11.16,demo play
1170,19770,Tua Tagovailoa,3.421,2.83,demo play
1171,19771,Lamar Jackson,1.141,-4.14,demo play
1172,19772,Josh Allen,1.508,-6.65,demo play
1173,19773,Trevor Lawrence,1.717,4.19,demo play
1174,19774,Jalen Hurts,0.011,2.97,demo play
1175,19775,Aaron Rodgers,-0.279,0.04,demo play
1176,19776,Jalen Hurts,-2.12,-4.97,demo play
1177,19777,Joe Burrow,0.5,-0.56,demo play
1178,19778,Kenny Pickett,-1.691,-1.98,demo play
1179,19779,Josh Allen,-0.5,3.13,demo play
1180,19780,Justin Herbert,1.539,4.21,demo play
1181,19781,Lamar Jackson,2.105,-6.31,demo play
1182,19782,Josh Allen,-0.534,6.87,demo play
1183,19783,Aaron Rodgers,-0.502,-0.28,demo play
1184,19784,Kirk Cousins,-0.941,2.28,demo play
1185,19785,Kenny Pickett,1.773,-0.63,demo play
1186,19786,Josh Allen,2.124,3.22,demo play
1187,19787,Kenny Pickett,-0.02,1.26,demo play
1188,19788,Aaron Rodgers,-0.158,2.87,demo play
1189,19789,Kirk Cousins,0.571,1.35,demo play
1190,19790,Joe Burrow,2.135,-2.29,demo play
1191,19791,Kenny Pickett,-1.102,-5.59,demo play
1192,19792,Trevor Lawrence,4.499,-1.57,demo play
1193,19793,Kirk Cousins,0.468,2.81,demo play
1194,19794,Josh Allen,0.778,3.59,demo play
1195,19795,Jalen Hurts,-1.905,4.81,demo play
1196,19796,Justin Herbert,1.822,7.29,demo play
1197,19797,Jalen Hurts,-0.949,2.11,demo play
1198,19798,Jalen Hurts,-0.245,-2.7,demo play
1199,19799,Justin Herbert,2.413,-5.53,demo play
1000,19800,Trevor Lawrence,1.675,0.11,demo play
1001,19801,Tua Tagovailoa,0.898,2.27,demo play
1002,19802,Jalen Hurts,-0.616,-4.67,demo play
1003,19803,Joe Burrow,0.613,10.99,demo play
1004,19804,Kenny Pickett,0.407,8.45,demo play
1005,19805,Trevor Lawrence,1.946,4.32,demo play
1006,19806,Kirk Cousins,1.697,-9.18,demo play
1007,19807,Tua Tagovailoa,1.766,-8.59,demo play
1008,19808,Lamar Jackson,0.512,-2.51,demo play
1009,19809,Joe Burrow,1.319,-1.89,demo play
1010,19810,Trevor Lawrence,1.467,-2.78,demo play
1011,19811,Kirk Cousins,2.931,-2.3,demo play
1012,19812,Kenny Pickett,-0.408,-2.41,demo play
1013,19813,Patrick Mahomes,-0.85,-0.43,demo play
1014,19814,Josh Allen,-0.047,-7.29,demo play
1015,19815,Lamar Jackson,-0.119,3.61,demo play
1016,19816,Trevor Lawrence,2.234,-5.36,demo play
1017,19817,Aaron Rodgers,1.844,-9.64,demo play
1018,19818,Justin Herbert,2.401,4.06,demo play
1019,19819,Lamar Jackson,1.964,1.17,demo play
1020,19820,Tua Tagovailoa,1.953,9.52,demo play
1021,19821,Kenny Pickett,-0.636,-0.83,demo play
1022,19822,Tua Tagovailoa,-0.951,0.15,demo play
1023,19823,Josh Allen,-1.534,-0.23,demo play
1024,19824,Kenny Pickett,0.553,0.86,demo play
1025,19825,Justin Herbert,1.214,-6.26,demo play
1026,19826,Kirk Cousins,0.748,9.18,demo play
1027,19827,Jalen Hurts,0.005,-2.0,demo play
1028,19828,Josh Allen,-1.547,-4.9,demo play
1029,19829,Tua Tagovailoa,0.345,-3.97,demo play
1030,19830,Tua Tagovailoa,0.974,-0.93,demo play
1031,19831,Josh Allen,2.019,-9.13,demo play
1032,19832,Trevor Lawrence,2.239,1.78,demo play
1033,19833,Joe Burrow,1.817,4.21,demo play
1034,19834,Patrick Mahomes,-0.143,1.98,demo play
1035,19835,Joe Burrow,1.742,-5.25,demo play
1036,19836,Jalen Hurts,1.392,-7.75,demo play
1037,19837,Lamar Jackson,-0.405,-3.48,demo play
1038,19838,Justin Herbert,1.326,-1.0,demo play
1039,19839,Josh Allen,1.338,1.12,demo play
1040,19840,Kirk Cousins,0.653,-3.25,demo play
1041,19841,Josh Allen,-2.666,-4.9,demo play
1042,19842,Patrick Mahomes,1.7,1.33,demo play
1043,19843,Tua Tagovailoa,2.831,-1.66,demo play
1044,19844,Patrick Mahomes,0.307,-2.19,demo play
1045,19845,Joe Burrow,-0.092,-1.23,demo play
1046,19846,Kenny Pickett,-0.884,-5.4,demo play
1047,19847,Kenny Pickett,-0.726,0.83,demo play
1048,19848,Justin Herbert,2.376,2.66,demo play
1049,19849,Lamar Jackson,2.874,2.75,demo play
1050,19850,Aaron Rodgers,0.13,0.58,demo play
1051,19851,Kenny Pickett,0.295,-8.08,demo play
1052,19852,Jalen Hurts,0.598,-4.86,demo play
1053,19853,Patrick Mahomes,1.043,-0.76,demo play
1054,19854,Kenny Pickett,2.181,2.71,demo play
1055,19855,Trevor Lawrence,3.029,5.88,demo play
1056,19856,Joe Burrow,1.197,4.65,demo play
1057,19857,Lamar Jackson,1.223,6.06,demo play
1058,19858,Kirk Cousins,-0.346,4.16,demo play
1059,19859,Josh Allen,-1.593,-2.11,demo play
1060,19860,Trevor Lawrence,4.881,-2.6,demo play
1061,19861,Trevor Lawrence,2.663,1.43,demo play
1062,19862,Joe Burrow,1.119,6.47,demo play
1063,19863,Patrick Mahomes,-1.5,8.58,demo play
1064,19864,Justin Herbert,1.516,-1.47,demo play
1065,19865,Aaron Rodgers,0.905,2.21,demo play
1066,19866,Jalen Hurts,0.611,3.05,demo play
1067,19867,Justin Herbert,1.072,1.64,demo play
1068,19868,Lamar Jackson,1.917,-5.93,demo play
1069,19869,Patrick Mahomes,-0.357,-5.43,demo play
1070,19870,Aaron Rodgers,1.38,5.92,demo play
1071,19871,Trevor Lawrence,0.839,0.08,demo play
1072,19872,Trevor Lawrence,-1.092,-0.31,demo play
1073,19873,Patrick Mahomes,-0.836,-1.61,demo play
1074,19874,Josh Allen,0.334,6.49,demo play
1075,19875,Trevor Lawrence,-1.436,-1.3,demo play
1076,19876,Lamar Jackson,2.66,-5.14,demo play
1077,19877,Aaron Rodgers,0.394,-2.52,demo play
1078,19878,Aaron Rodgers,-1.024,-0.12,demo play
1079,19879,Aaron Rodgers,-1.519,2.47,demo play
1080,19880,Lamar Jackson,0.808,-2.19,demo play
1081,19881,Joe Burrow,0.54,5.13,demo play
1082,19882,Jalen Hurts,0.5,-6.57,demo play
1083,19883,Patrick Mahomes,0.172,4.93,demo play
1084,19884,Josh Allen,1.6,-4.61,demo play
1085,19885,Justin Herbert,2.868,5.77,demo play
1086,19886,Justin Herbert,2.09,-11.12,demo play
1087,19887,Aaron Rodgers,2.189,-0.7,demo play
1088,19888,Kirk Cousins,2.545,-6.12,demo play
1089,19889,Trevor Lawrence,4.401,-0.99,demo play
1090,19890,Justin Herbert,2.482,-4.64,demo play
1091,19891,Kirk Cousins,0.987,-0.65,demo play
1092,19892,Justin Herbert,0.214,1.66,demo play
1093,19893,Lamar Jackson,0.137,2.53,demo play
1094,19894,Lamar Jackson,2.474,0.55,demo play
1095,19895,Aaron Rodgers,0.877,-7.49,demo play
1096,19896,Patrick Mahomes,-0.01,5.17,demo play
1097,19897,Trevor Lawrence,1.515,3.87,demo play
1098,19898,Aaron Rodgers,0.714,4.85,demo play
1099,19899,Justin Herbert,-1.026,8.62,demo play
1100,19900,Lamar Jackson,1.208,-2.13,demo play
1101,19901,Tua Tagovailoa,3.098,5.74,demo play
1102,19902,Joe Burrow,1.618,-2.28,demo play
1103,19903,Patrick Mahomes,2.608,-7.36,demo play
1104,19904,Joe Burrow,1.713,2.07,demo play
1105,19905,Tua Tagovailoa,1.991,-13.09,demo play
1106,19906,Lamar Jackson,2.532,-9.93,demo play
1107,19907,Trevor Lawrence,1.186,-4.24,demo play
1108,19908,Justin Herbert,1.132,0.02,demo play
1109,19909,Josh Allen,0.867,2.98,demo play
1110,19910,Kirk Cousins,1.78,-5.61,demo play
1111,19911,Justin Herbert,1.395,-7.04,demo play
1112,19912,Jalen Hurts,-0.404,-1.18,demo play
1113,19913,Tua Tagovailoa,3.556,6.89,demo play
1114,19914,Tua Tagovailoa,2.477,2.11,demo play
1115,19915,Patrick Mahomes,0.748,1.42,demo play
1116,19916,Patrick Mahomes,-0.039,-4.4,demo play
1117,19917,Kirk Cousins,2.402,-5.33,demo play
1118,19918,Kenny Pickett,-1.001,-1.42,demo play
1119,19919,Kirk Cousins,0.554,-6.53,demo play
1120,19920,Josh Allen,0.939,-0.93,demo play
1121,19921,Justin Herbert,0.315,-3.78,demo play
1122,19922,Justin Herbert,2.363,-3.68,demo play
1123,19923,Aaron Rodgers,0.486,-6.99,demo play
1124,19924,Lamar Jackson,2.609,-7.27,demo play
1125,19925,Lamar Jackson,1.643,3.64,demo play
1126,19926,Patrick Mahomes,-0.725,-7.32,demo play
1127,19927,Justin Herbert,2.933,-2.38,demo play
1128,19928,Justin Herbert,3.237,-4.11,demo play
1129,19929,Justin Herbert,2.648,-1.75,demo play
1130,19930,Trevor Lawrence,1.918,-1.76,demo play
1131,19931,Kirk Cousins,0.778,-1.77,demo play
1132,19932,Trevor Lawrence,3.889,-6.92,demo play
1133,19933,Aaron Rodgers,2.024,3.88,demo play
1134,19934,Jalen Hurts,-1.387,-1.33,demo play
1135,19935,Kenny Pickett,1.078,2.28,demo play
1136,19936,Tua Tagovailoa,0.587,-4.41,demo play
1137,19937,Joe Burrow,1.766,-10.1,demo play
1138,19938,Tua Tagovailoa,3.111,10.59,demo play
1139,19939,Josh Allen,0.434,-5.8,demo play
1140,19940,Lamar Jackson,-0.82,-5.27,demo play
1141,19941,Jalen Hurts,-0.329,-5.92,demo play
1142,19942,Tua Tagovailoa,2.428,7.02,demo play
1143,19943,Patrick Mahomes,1.963,3.49,demo play
1144,19944,Kenny Pickett,-1.984,-3.25,demo play
1145,19945,Josh Allen,1.698,-2.8,demo play
1146,19946,Justin Herbert,2.783,7.16,demo play
1147,19947,Kenny Pickett,1.844,-5.97,demo play
1148,19948,Kirk Cousins,0.391,7.81,demo play
1149,19949,Lamar Jackson,1.526,1.32,demo play
1150,19950,Tua Tagovailoa,2.796,-2.74,demo play
1151,19951,Josh Allen,3.402,0.45,demo play
1152,19952,Justin Herbert,0.501,11.12,demo play
1153,19953,Trevor Lawrence,2.526,3.08,demo play
1154,19954,Trevor Lawrence,3.043,5.17,demo play
1155,19955,Trevor Lawrence,3.176,3.2,demo play
1156,19956,Jalen Hurts,-1.299,-1.72,demo play
1157,19957,Kirk Cousins,1.805,0.94,demo play
1158,19958,Joe Burrow,-0.714,-0.31,demo play
1159,19959,Josh Allen,0.916,0.63,demo play
1160,19960,Kirk Cousins,2.381,-3.51,demo play
1161,19961,Josh Allen,2.214,0.48,demo play
1162,19962,Tua Tagovailoa,0.518,2.24,demo play
1163,19963,Joe Burrow,1.801,-1.6,demo play
1164,19964,Trevor Lawrence,2.232,-0.7,demo play
1165,19965,Joe Burrow,2.009,-0.45,demo play
1166,19966,Jalen Hurts,1.572,1.95,demo play
1167,19967,Aaron Rodgers,0.618,1.62,demo play
1168,19968,Aaron Rodgers,0.6,-5.23,demo play
1169,19969,Lamar Jackson,0.812,10.24,demo play
1170,19970,Lamar Jackson,-0.56,1.72,demo play
1171,19971,Aaron Rodgers,1.861,-9.74,demo play
1172,19972,Tua Tagovailoa,0.42,3.89,demo play
1173,19973,Aaron Rodgers,-0.359,-4.0,demo play
1174,19974,Joe Burrow,-0.15,-2.0,demo play
1175,19975,Patrick Mahomes,-0.651,8.11,demo play
1176,19976,Kirk Cousins,-0.265,5.83,demo play
1177,19977,Kenny Pickett,2.492,6.42,demo play
1178,19978,Trevor Lawrence,3.771,3.1,demo play
1179,19979,Lamar Jackson,1.403,-2.82,demo play
1180,19980,Tua Tagovailoa,1.455,-2.59,demo play
1181,19981,Aaron Rodgers,0.167,2.06,demo play
1182,19982,Aaron Rodgers,-1.667,-3.41,demo play
1183,19983,Jalen Hurts,0.837,-2.67,demo play
1184,19984,Joe Burrow,2.764,-5.91,demo play
1185,19985,Lamar Jackson,1.847,0.24,demo play
1186,19986,Tua Tagovailoa,4.41,-6.42,demo play
1187,19987,Jalen Hurts,-0.235,6.37,demo play
1188,19988,Jalen Hurts,0.787,-4.95,demo play
1189,19989,Kenny Pickett,-1.222,-6.44,demo play
1190,19990,Kenny Pickett,1.362,-0.0,demo play
1191,19991,Patrick Mahomes,0.534,-1.33,demo play
1192,19992,Patrick Mahomes,0.083,-5.7,demo play
1193,19993,Patrick Mahomes,1.734,-6.0,demo play
1194,19994,Lamar Jackson,0.252,-1.44,demo play
1195,19995,Joe Burrow,0.462,1.94,demo play
1196,19996,Lamar Jackson,2.2,-3.0,demo play
1197,19997,Justin Herbert,1.595,3.24,demo play
1198,19998,Lamar Jackson,0.123,-8.12,demo play
1199,19999,Kenny Pickett,0.372,-0.82,demo play
1000,20000,Kirk Cousins,0.998,-0.87,demo play
1001,20001,Joe Burrow,1.059,3.47,demo play
1002,20002,Lamar Jackson,2.189,3.44,demo play
1003,20003,Patrick Mahomes,-1.244,2.18,demo play
1004,20004,Kenny Pickett,1.903,4.53,demo play
1005,20005,Jalen Hurts,-0.392,0.28,demo play
1006,20006,Lamar Jackson,3.767,-3.82,demo play
1007,20007,Lamar Jackson,1.927,5.68,demo play
1008,20008,Aaron Rodgers,1.066,-3.12,demo play
1009,20009,Aaron Rodgers,1.193,2.1,demo play
1010,20010,Trevor Lawrence,2.357,7.76,demo play
1011,20011,Tua Tagovailoa,3.606,-4.25,demo play
1012,20012,Kenny Pickett,-0.434,-6.26,demo play
1013,20013,Trevor Lawrence,2.802,-6.59,demo play
1014,20014,Kirk Cousins,0.773,-7.19,demo play
1015,20015,Kenny Pickett,-0.244,3.49,demo play
1016,20016,Justin Herbert,3.573,3.2,demo play
1017,20017,Justin Herbert,1.792,-0.88,demo play
1018,20018,Kenny Pickett,1.025,-6.5,demo play
1019,20019,Lamar Jackson,1.743,-5.81,demo play
1020,20020,Jalen Hurts,-1.822,-12.42,demo play
1021,20021,Justin Herbert,0.198,8.18,demo play
1022,20022,Aaron Rodgers,0.986,2.04,demo play
1023,20023,Lamar Jackson,0.491,-6.96,demo play
1024,20024,Tua Tagovailoa,2.32,-3.79,demo play
1025,20025,Josh Allen,2.208,-1.59,demo play
1026,20026,Trevor Lawrence,2.192,-5.35,demo play
1027,20027,Justin Herbert,1.533,1.86,demo play
1028,20028,Tua Tagovailoa,3.284,-5.58,demo play
1029,20029,Aaron Rodgers,0.368,-9.83,demo play
1030,20030,Jalen Hurts,-1.246,3.62,demo play
1031,20031,Kenny Pickett,0.652,1.06,demo play
1032,20032,Joe Burrow,2.475,0.38,demo play
1033,20033,Jalen Hurts,0.692,7.28,demo play
1034,20034,Kirk Cousins,2.721,-2.15,demo play
1035,20035,Tua Tagovailoa,2.491,-2.03,demo play
1036,20036,Tua Tagovailoa,1.434,2.52,demo play
1037,20037,Joe Burrow,2.902,-2.27,demo play
1038,20038,Aaron Rodgers,-0.187,5.59,demo play
1039,20039,Kenny Pickett,-1.934,8.61,demo play
1040,20040,Josh Allen,0.481,2.45,demo play
1041,20041,Joe Burrow,2.867,2.24,demo play
1042,20042,Patrick Mahomes,-0.211,-6.61,demo play
1043,20043,Lamar Jackson,2.367,-1.73,demo play
1044,20044,Patrick Mahomes,-1.237,1.69,demo play
1045,20045,Josh Allen,1.055,-6.89,demo play
1046,20046,Kenny Pickett,1.821,3.0,demo play
1047,20047,Lamar Jackson,1.197,-8.02,demo play
1048,20048,Josh Allen,1.29,-4.27,demo play
1049,20049,Justin Herbert,0.906,6.37,demo play
1050,20050,Tua Tagovailoa,1.325,1.31,demo play
1051,20051,Jalen Hurts,-1.104,5.6,demo play
1052,20052,Justin Herbert,2.737,-7.11,demo play
1053,20053,Jalen Hurts,0.416,5.58,demo play
1054,20054,Jalen Hurts,2.348,10.59,demo play
1055,20055,Lamar Jackson,-0.019,6.28,demo play
1056,20056,Kenny Pickett,2.457,15.81,demo play
1057,20057,Kenny Pickett,-0.148,-1.14,demo play
1058,20058,Jalen Hurts,-1.253,-2.61,demo play
1059,20059,Jalen Hurts,0.311,-1.64,demo play
1060,20060,Justin Herbert,0.549,5.94,demo play
1061,20061,Joe Burrow,1.83,4.48,demo play
1062,20062,Trevor Lawrence,3.783,0.6,demo play
1063,20063,Tua Tagovailoa,-1.37,0.79,demo play
1064,20064,Kirk Cousins,2.439,-0.65,demo play
1065,20065,Trevor Lawrence,3.822,-8.11,demo play
1066,20066,Jalen Hurts,1.345,3.13,demo play
1067,20067,Kenny Pickett,2.21,2.24,demo play
1068,20068,Aaron Rodgers,0.283,2.25,demo play
1069,20069,Trevor Lawrence,-0.09,-5.18,demo play
1070,20070,Lamar Jackson,1.154,4.74,demo play
1071,20071,Justin Herbert,3.254,-2.89,demo play
1072,20072,Trevor Lawrence,0.264,0.4,demo play
1073,20073,Joe Burrow,-0.665,0.66,demo play
1074,20074,Tua Tagovailoa,2.502,-8.92,demo play
1075,20075,Justin Herbert,-0.254,-6.66,demo play
1076,20076,Joe Burrow,2.15,0.17,demo play
1077,20077,Josh Allen,1.606,-7.71,demo play
1078,20078,Kenny Pickett,-2.071,1.91,demo play
1079,20079,Jalen Hurts,0.522,-2.39,demo play
1080,20080,Justin Herbert,2.342,0.25,demo play
1081,20081,Tua Tagovailoa,1.918,2.41,demo play
1082,20082,Tua Tagovailoa,0.672,-2.29,demo play
1083,20083,Joe Burrow,0.473,-5.61,demo play
1084,20084,Trevor Lawrence,1.773,3.57,demo play
1085,20085,Kirk Cousins,1.679,-1.88,demo play
